feedback_id,employee_id,department,feedback_date,feedback_text,rating,sentiment
FB17661,EMP17661,Engineering,2025-11-15,"Steady work, but not very exciting.",3,Neutral
FB17662,EMP17662,Finance,2024-03-06,"Poor work-life balance, too much overtime required.",2,Negative
FB17663,EMP17663,Sales,2024-08-28,Communication from leadership is very poor.,1,Negative
FB17664,EMP17664,Customer Support,2024-10-19,The workload is too heavy and I feel burned out.,1,Negative
FB17665,EMP17665,Engineering,2025-09-26,The compensation is below market average.,2,Negative
FB17666,EMP17666,Sales,2024-07-21,"I really enjoy working here, the team is great.",5,Positive
FB17667,EMP17667,Finance,2025-12-30,Communication from leadership is very poor.,2,Negative
FB17668,EMP17668,Marketing,2024-04-04,"Just doing my daily tasks, things are normal.",3,Neutral
FB17669,EMP17669,Sales,2025-01-26,Amazing opportunities for growth and learning.,5,Positive
FB17670,EMP17670,HR,2025-04-27,Management doesn't listen to our concerns.,1,Negative
FB17671,EMP17671,Sales,2025-01-12,The new training program was very helpful.,4,Positive
FB17672,EMP17672,HR,2024-11-27,"Management is alright, some good days and bad days.",3,Neutral
FB17673,EMP17673,Sales,2025-12-15,The compensation is below market average.,1,Negative
FB17674,EMP17674,Marketing,2024-02-01,"Poor work-life balance, too much overtime required.",2,Negative
FB17675,EMP17675,Customer Support,2025-10-18,"Poor work-life balance, too much overtime required.",2,Negative
FB17676,EMP17676,Finance,2024-08-01,I don't feel valued for the work I do.,1,Negative
FB17677,EMP17677,IT,2025-11-05,Lack of career progression and training.,1,Negative
FB17678,EMP17678,Customer Support,2024-04-19,I don't feel valued for the work I do.,1,Negative
FB17679,EMP17679,Engineering,2024-01-01,"Poor work-life balance, too much overtime required.",1,Negative
FB17680,EMP17680,HR,2025-09-18,Management doesn't listen to our concerns.,2,Negative
FB17681,EMP17681,Finance,2024-07-23,Average workplace experience overall.,3,Neutral
FB17682,EMP17682,Customer Support,2025-06-26,The management is very supportive and I feel valued.,5,Positive
FB17683,EMP17683,HR,2025-07-11,I don't feel valued for the work I do.,1,Negative
FB17684,EMP17684,Operations,2025-06-10,The management is very supportive and I feel valued.,4,Positive
FB17685,EMP17685,Customer Support,2024-07-06,I love the culture and the projects I am working on.,5,Positive
FB17686,EMP17686,Customer Support,2025-09-25,"I really enjoy working here, the team is great.",4,Positive
FB17687,EMP17687,Sales,2025-01-07,"I really enjoy working here, the team is great.",5,Positive
FB17688,EMP17688,Marketing,2025-01-22,"Just doing my daily tasks, things are normal.",3,Neutral
FB17689,EMP17689,Operations,2024-07-15,The tools we use are outdated and slow.,1,Negative
FB17690,EMP17690,Sales,2025-04-11,I don't feel valued for the work I do.,2,Negative
FB17691,EMP17691,IT,2025-09-24,The office environment is adequate.,3,Neutral
FB17692,EMP17692,Sales,2025-04-29,Collaborative environment and friendly colleagues.,5,Positive
FB17693,EMP17693,HR,2024-08-21,Management doesn't listen to our concerns.,2,Negative
FB17694,EMP17694,Engineering,2025-02-12,The management is very supportive and I feel valued.,5,Positive
FB17695,EMP17695,Customer Support,2025-05-11,"I really enjoy working here, the team is great.",4,Positive
FB17696,EMP17696,Customer Support,2025-06-26,"I really enjoy working here, the team is great.",4,Positive
FB17697,EMP17697,Customer Support,2025-08-05,The workload is too heavy and I feel burned out.,1,Negative
FB17698,EMP17698,Engineering,2025-11-14,"Just doing my daily tasks, things are normal.",3,Neutral
FB17699,EMP17699,Customer Support,2025-06-16,I love the culture and the projects I am working on.,4,Positive
FB17700,EMP17700,Operations,2025-07-25,Great work-life balance and excellent benefits.,4,Positive
FB17701,EMP17701,Marketing,2024-01-21,Amazing opportunities for growth and learning.,4,Positive
FB17702,EMP17702,HR,2024-04-08,"Management is alright, some good days and bad days.",3,Neutral
FB17703,EMP17703,Operations,2025-08-22,The workload is too heavy and I feel burned out.,1,Negative
FB17704,EMP17704,Marketing,2025-02-24,The management is very supportive and I feel valued.,4,Positive
FB17705,EMP17705,IT,2024-06-16,Great work-life balance and excellent benefits.,4,Positive
FB17706,EMP17706,Customer Support,2024-06-25,Communication from leadership is very poor.,1,Negative
FB17707,EMP17707,Sales,2024-07-27,Great work-life balance and excellent benefits.,5,Positive
FB17708,EMP17708,Operations,2024-04-07,Average workplace experience overall.,3,Neutral
FB17709,EMP17709,HR,2024-09-26,"The benefits are fine, but could be better.",3,Neutral
FB17710,EMP17710,Operations,2024-05-12,Amazing opportunities for growth and learning.,5,Positive
FB17711,EMP17711,Engineering,2024-04-15,I love the culture and the projects I am working on.,5,Positive
FB17712,EMP17712,Finance,2024-04-11,"Steady work, but not very exciting.",3,Neutral
FB17713,EMP17713,Operations,2025-11-09,Amazing opportunities for growth and learning.,5,Positive
FB17714,EMP17714,Operations,2024-06-30,I feel very appreciated by my manager.,4,Positive
FB17715,EMP17715,Marketing,2024-12-04,Lack of career progression and training.,2,Negative
FB17716,EMP17716,IT,2024-09-04,Management doesn't listen to our concerns.,2,Negative
FB17717,EMP17717,Finance,2024-10-04,The compensation is below market average.,1,Negative
FB17718,EMP17718,IT,2024-01-11,I feel very appreciated by my manager.,5,Positive
FB17719,EMP17719,Customer Support,2024-10-07,Collaborative environment and friendly colleagues.,5,Positive
FB17720,EMP17720,IT,2024-09-24,I don't feel valued for the work I do.,1,Negative
FB17721,EMP17721,Customer Support,2024-10-04,Management doesn't listen to our concerns.,2,Negative
FB17722,EMP17722,Operations,2025-10-09,Collaborative environment and friendly colleagues.,4,Positive
FB17723,EMP17723,Marketing,2024-10-27,"The benefits are fine, but could be better.",3,Neutral
FB17724,EMP17724,IT,2024-01-01,"I really enjoy working here, the team is great.",4,Positive
FB17725,EMP17725,Customer Support,2025-04-13,I love the culture and the projects I am working on.,4,Positive
FB17726,EMP17726,Sales,2024-05-12,I feel very appreciated by my manager.,5,Positive
FB17727,EMP17727,Marketing,2024-03-31,The tools we use are outdated and slow.,1,Negative
FB17728,EMP17728,IT,2024-03-15,Collaborative environment and friendly colleagues.,5,Positive
FB17729,EMP17729,Customer Support,2024-05-06,The management is very supportive and I feel valued.,4,Positive
FB17730,EMP17730,Customer Support,2024-06-28,I feel very appreciated by my manager.,5,Positive
FB17731,EMP17731,Operations,2024-11-23,I feel very appreciated by my manager.,4,Positive
FB17732,EMP17732,HR,2025-08-23,The tools we use are outdated and slow.,1,Negative
FB17733,EMP17733,Finance,2025-01-22,Average workplace experience overall.,3,Neutral
FB17734,EMP17734,Operations,2025-02-10,I don't feel valued for the work I do.,1,Negative
FB17735,EMP17735,Customer Support,2025-04-08,"Steady work, but not very exciting.",3,Neutral
FB17736,EMP17736,Operations,2025-08-10,The tools we use are outdated and slow.,2,Negative
FB17737,EMP17737,Engineering,2025-12-23,Average workplace experience overall.,3,Neutral
FB17738,EMP17738,IT,2024-12-27,Lack of career progression and training.,2,Negative
FB17739,EMP17739,Engineering,2025-02-24,Communication from leadership is very poor.,2,Negative
FB17740,EMP17740,Sales,2024-04-10,Collaborative environment and friendly colleagues.,5,Positive
FB17741,EMP17741,Operations,2024-05-06,Collaborative environment and friendly colleagues.,5,Positive
FB17742,EMP17742,Operations,2024-08-04,I feel very appreciated by my manager.,5,Positive
FB17743,EMP17743,Sales,2025-09-17,The compensation is below market average.,1,Negative
FB17744,EMP17744,HR,2024-07-14,"The work is okay, typical corporate environment.",3,Neutral
FB17745,EMP17745,Sales,2024-12-25,Average workplace experience overall.,3,Neutral
FB17746,EMP17746,IT,2024-09-02,Communication from leadership is very poor.,1,Negative
FB17747,EMP17747,HR,2024-02-14,"Steady work, but not very exciting.",3,Neutral
FB17748,EMP17748,Sales,2024-03-13,"Poor work-life balance, too much overtime required.",1,Negative
FB17749,EMP17749,Sales,2025-08-19,The compensation is below market average.,2,Negative
FB17750,EMP17750,HR,2024-08-09,The compensation is below market average.,1,Negative
FB17751,EMP17751,Marketing,2025-02-16,The compensation is below market average.,2,Negative
FB17752,EMP17752,Operations,2024-08-09,Average workplace experience overall.,3,Neutral
FB17753,EMP17753,Operations,2024-08-07,"Management is alright, some good days and bad days.",3,Neutral
FB17754,EMP17754,Customer Support,2025-08-16,"It's a standard job, nothing special to report.",3,Neutral
FB17755,EMP17755,Finance,2024-12-07,"Poor work-life balance, too much overtime required.",2,Negative
FB17756,EMP17756,Customer Support,2025-08-28,Collaborative environment and friendly colleagues.,5,Positive
FB17757,EMP17757,Engineering,2025-05-13,Communication from leadership is very poor.,2,Negative
FB17758,EMP17758,Customer Support,2025-01-07,The workload is too heavy and I feel burned out.,2,Negative
FB17759,EMP17759,Customer Support,2025-05-02,The compensation is below market average.,2,Negative
FB17760,EMP17760,Customer Support,2025-04-30,Amazing opportunities for growth and learning.,5,Positive
FB17761,EMP17761,HR,2025-05-30,"I really enjoy working here, the team is great.",5,Positive
FB17762,EMP17762,Engineering,2025-09-07,Great work-life balance and excellent benefits.,4,Positive
FB17763,EMP17763,Operations,2025-05-10,Average workplace experience overall.,3,Neutral
FB17764,EMP17764,Marketing,2025-11-30,"Just doing my daily tasks, things are normal.",3,Neutral
FB17765,EMP17765,Sales,2025-05-19,"The benefits are fine, but could be better.",3,Neutral
FB17766,EMP17766,Operations,2025-01-30,"It's a standard job, nothing special to report.",3,Neutral
FB17767,EMP17767,HR,2024-04-14,I love the culture and the projects I am working on.,4,Positive
FB17768,EMP17768,Engineering,2024-06-21,The workload is too heavy and I feel burned out.,2,Negative
FB17769,EMP17769,Engineering,2025-03-24,I don't feel valued for the work I do.,1,Negative
FB17770,EMP17770,IT,2025-03-05,"The work is okay, typical corporate environment.",3,Neutral
FB17771,EMP17771,Operations,2025-01-03,"The benefits are fine, but could be better.",3,Neutral
FB17772,EMP17772,HR,2024-04-25,"The benefits are fine, but could be better.",3,Neutral
FB17773,EMP17773,IT,2024-09-19,The new training program was very helpful.,5,Positive
FB17774,EMP17774,HR,2025-12-10,Average workplace experience overall.,3,Neutral
FB17775,EMP17775,IT,2025-09-01,"Steady work, but not very exciting.",3,Neutral
FB17776,EMP17776,IT,2024-06-12,I love the culture and the projects I am working on.,4,Positive
FB17777,EMP17777,Engineering,2024-11-14,The compensation is below market average.,2,Negative
FB17778,EMP17778,Marketing,2024-04-20,"I really enjoy working here, the team is great.",5,Positive
FB17779,EMP17779,IT,2024-01-08,Management doesn't listen to our concerns.,1,Negative
FB17780,EMP17780,Customer Support,2024-03-02,"Steady work, but not very exciting.",3,Neutral
FB17781,EMP17781,Operations,2025-08-12,"The benefits are fine, but could be better.",3,Neutral
FB17782,EMP17782,HR,2025-02-23,"Just doing my daily tasks, things are normal.",3,Neutral
FB17783,EMP17783,Customer Support,2025-09-10,"It's a standard job, nothing special to report.",3,Neutral
FB17784,EMP17784,Marketing,2024-02-06,Communication from leadership is very poor.,2,Negative
FB17785,EMP17785,HR,2024-01-20,I love the culture and the projects I am working on.,5,Positive
FB17786,EMP17786,Sales,2024-10-05,"Management is alright, some good days and bad days.",3,Neutral
FB17787,EMP17787,Sales,2024-03-27,The management is very supportive and I feel valued.,5,Positive
FB17788,EMP17788,Operations,2025-06-08,Amazing opportunities for growth and learning.,5,Positive
FB17789,EMP17789,IT,2024-03-10,The workload is too heavy and I feel burned out.,2,Negative
FB17790,EMP17790,Operations,2025-10-09,I feel very appreciated by my manager.,5,Positive
FB17791,EMP17791,IT,2024-09-03,Management doesn't listen to our concerns.,1,Negative
FB17792,EMP17792,Customer Support,2025-02-26,Collaborative environment and friendly colleagues.,4,Positive
FB17793,EMP17793,Operations,2025-02-20,Amazing opportunities for growth and learning.,5,Positive
FB17794,EMP17794,HR,2024-05-27,"Steady work, but not very exciting.",3,Neutral
FB17795,EMP17795,Engineering,2024-02-06,I love the culture and the projects I am working on.,5,Positive
FB17796,EMP17796,HR,2025-02-23,The compensation is below market average.,2,Negative
FB17797,EMP17797,Sales,2025-01-30,The new training program was very helpful.,4,Positive
FB17798,EMP17798,Operations,2025-03-12,Lack of career progression and training.,1,Negative
FB17799,EMP17799,Customer Support,2024-03-30,The tools we use are outdated and slow.,1,Negative
FB17800,EMP17800,Finance,2024-01-08,"Steady work, but not very exciting.",3,Neutral
FB17801,EMP17801,Engineering,2024-06-22,Average workplace experience overall.,3,Neutral
FB17802,EMP17802,Operations,2024-02-10,"The benefits are fine, but could be better.",3,Neutral
FB17803,EMP17803,Customer Support,2024-03-23,Amazing opportunities for growth and learning.,4,Positive
FB17804,EMP17804,Engineering,2024-04-04,"Steady work, but not very exciting.",3,Neutral
FB17805,EMP17805,Marketing,2025-12-18,"The benefits are fine, but could be better.",3,Neutral
FB17806,EMP17806,Marketing,2025-04-06,Collaborative environment and friendly colleagues.,4,Positive
FB17807,EMP17807,IT,2024-10-06,Management doesn't listen to our concerns.,1,Negative
FB17808,EMP17808,Sales,2025-01-09,Great work-life balance and excellent benefits.,4,Positive
FB17809,EMP17809,Engineering,2024-04-26,The office environment is adequate.,3,Neutral
FB17810,EMP17810,Operations,2025-11-20,"Steady work, but not very exciting.",3,Neutral
FB17811,EMP17811,Marketing,2025-06-01,The tools we use are outdated and slow.,2,Negative
FB17812,EMP17812,IT,2025-10-23,The workload is too heavy and I feel burned out.,1,Negative
FB17813,EMP17813,Operations,2025-06-27,"It's a standard job, nothing special to report.",3,Neutral
FB17814,EMP17814,Marketing,2025-08-22,I don't feel valued for the work I do.,1,Negative
FB17815,EMP17815,Operations,2024-09-08,Collaborative environment and friendly colleagues.,4,Positive
FB17816,EMP17816,IT,2024-09-27,The workload is too heavy and I feel burned out.,2,Negative
FB17817,EMP17817,Engineering,2025-04-02,The new training program was very helpful.,4,Positive
FB17818,EMP17818,Engineering,2025-04-14,"I really enjoy working here, the team is great.",5,Positive
